x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
41,0.0420480323103593,0.0570414602152433,0.062032157532995,0.0639130200833953,0.0642087567455113,0.0636022670039567,0.0624641573088842,0.0610145250529625,0.059390544109011,0.0576800102654873,0.0559398504385443,0.0542070646475796,0.0525055063717583,0.0508502271390852,0.0492503297664759,0.047710877341568,0.0462341886815105,0.0448207270451798,0.0434697147188489,0.0421795604001671,0.0409481573355646,0.0397730914114555,0.0386517860720852,0.0375816026449618,0.0365599090715647,0.0355841261769448,0.0346517579841223,0.0337604106619394,0.0329078034462685,0.0320917738888066,0.0313102791624138,0.0305613946439142,0.0298433106820786,0.0291543281778418,0.028492853446398,0.0278573926896523,0.0272465463012104,0.0266590031897279,0.0260935352053,0.0255489917612783,0.0250242946870787,0.024518433360603,0.0240304601003376,0.0235594858465232,0.0231046761280167,0.0226652472888943,0.0222404629931298,0.0218296309421978,0.0214320998702043,0.0210472567316132,0.0206745240880309,0.0203133577121778,0.0199632443492515,0.0196236996336954,0.0192942662074784,0.0189745119071675,0.0186640281371528,0.0183624283489269,0.0180693466166615,0.0177844363223978,0.0175073689612488,0.017237832981982,0.0169755327528931,0.0167201875943392,0.0164715308452678,0.0162293090492179,0.0159932811442338,0.0157632177433622,0.0155389004490462,0.0153201212229754,0.0151066817728577,0.0148983930252892,0.0146950745921886,0.0144965542764738,0.0143026676471626,0.0141132575903606,0.0139281739234366,0.013747273024288,0.0135704174761661,0.013397475746658,0.0132283218792912,0.0130628352059795,0.0129009000658673,0.0127424055759657,0.0125872453553929,0.0124353173356259,0.0122865235302055,0.0121407698322074,0.011997965831262,0.0118580246385317,0.0117208627145537,0.0115863997138453,0.0114545583274162,0.011325264156285,0.0111984455636497,0.0110740335551607,0.0109519616605777,0.0108321658098914,0.0107145842523753,0.0105991574140727,0.010485827843046,0.0103745400918145,0.010265240638521,0.0101578778041621,0.0100524016774067,0.00994876403567446,0.00984691827680229,0.00974681935104926,0.00964842370339702,0.00955168920136196,0.00945657508185782,0.00936304190792814,0.00927105149657448,0.00918056688272528,0.00909155226386382,0.00900397296600974,0.00891779538296722,0.00883298694787238,0.00874951609536045,0.00866735221472126
42,0.0405790857791524,0.0540654753269667,0.0584806069214324,0.0601402836208409,0.0604020821004889,0.0598667024433663,0.0588583982709318,0.0575696479319662,0.0561207929629336,0.0545893247113071,0.0530259259454978,0.0514639163912349,0.0499250994895815,0.048423513657837,0.0469679038162919,0.0455633828599065,0.0442125659894861,0.0429163544802007,0.0416744821736195,0.0404858990501291,0.0393490416477351,0.0382620240715752,0.037222772872,0.036229121966342,0.035278878979254,0.0343698710646919,0.0334999759741831,0.0326671424882992,0.0318694032300295,0.0311048819753215,0.0303717970951444,0.0296684622199294,0.0289932850123212,0.028344764625524,0.0277214883144501,0.0271221275115978,0.0265454336102497,0.0259902336169894,0.0254554257959649,0.0249399753892201,0.0244429104620805,0.023963317920672,0.0235003397183079,0.0230531692669743,0.0226210480460183,0.0222032624273527,0.0217991407024999,0.0214080502962631,0.0210293951727963,0.0206626134259289,0.0203071750138341,0.0199625796889912,0.019628355031262,0.0193040546517693,0.0189892565145252,0.018683561369926,0.0183865913044755,0.0180979883991801,0.0178174134737058,0.017544544913928,0.0172790776057939,0.0170207219109876,0.0167692027356585,0.0165242586575197,0.0162856411094653,0.0160531136230437,0.015826451120732,0.015605439251077,0.0153898737836039,0.0151795600209633,0.0149743122653005,0.0147739533257117,0.0145783140273411,0.0143872327917168,0.0142005552067149,0.0140181336621985,0.0138398269573944,0.0136654999978466,0.0134950234333977,0.0133282734063738,0.0131651312267632,0.0130054831389342,0.0128492200584858,0.012696237332402,0.0125464345419138,0.0123997152665861,0.0122559869071671,0.0121151605001125,0.0119771505286125,0.0118418747793129,0.0117092541705803,0.0115792126165887,0.0114516768798661,0.0113265764481291,0.0112038434053162,0.0110834123173971,0.0109652201181538,0.0108492060042519,0.0107353113448714,0.0106234795660135,0.010513656086131,0.010405788212722,0.0102998250644174,0.0101957175068997,0.0100934180625875,0.00999288085009564,0.00989406151975125,0.00979691718959941,0.00970140637642491,0.00960748895680474,0.00951512610143002,0.00942428021634067,0.00933491491839922,0.00924699495834536,0.00916048619929621,0.00907535556106254,0.00899157098790793,0.00890910140527734,0.00882791667552429,0.00874798758602269
43,0.0391637109642712,0.0513423223771716,0.0552703929989256,0.0567438070165556,0.0569771124451239,0.056501962343618,0.0556039328588281,0.0544524386962723,0.0531536813301352,0.0517764070210408,0.0503659212081381,0.0489523079003095,0.0475555101473617,0.0461885918982782,0.0448598923242984,0.0435744796547383,0.0423351488092436,0.041143114921717,0.0399985003526852,0.0389006792784583,0.0378485228288961,0.0368405740366569,0.0358751728359923,0.0349505452352072,0.0340648666667289,0.0332163066406697,0.0324030597989031,0.0316233671005572,0.0308755297948784,0.0301579181759599,0.0294689765491563,0.0288072254674558,0.0281712620323236,0.0275597588205054,0.0269714618827064,0.0264051880999487,0.0258598221679719,0.0253343133320655,0.0248276720402956,0.0243389665642247,0.0238673196800167,0.0234119054302103,0.0229719460140168,0.0225467088112851,0.0221355035449521,0.0217376796212844,0.0213526235979274,0.0209797568172437,0.0206185331931023,0.0202684371200398,0.0199289815365684,0.0195997061140109,0.019280175548669,0.0189699780040993,0.0186687236260855,0.0183760431641347,0.0180915867139501,0.0178150225111495,0.0175460358189909,0.0172843279097934,0.0170296150875733,0.0167816277902016,0.0165401097561024,0.0163048172416269,0.0160755182827422,0.0158519920268387,0.0156340280770707,0.0154214259209406,0.0152139943494727,0.0150115509553382,0.0148139216327028,0.0146209401362397,0.0144324476287496,0.0142482923129864,0.0140683290237363,0.0138924189030613,0.0137204290530885,0.0135522322262082,0.0133877065397177,0.0132267352048236,0.0130692062473621,0.0129150122951592,0.0127640503236689,0.0126162214590674,0.0124714307619679,0.0123295870407185,0.0121906026794414,0.0120543934470381,0.0119208783660993,0.0117899795284023,0.0116616219785444,0.0115357335568509,0.011412244789302,0.01129108875406,0.0111722009737601,0.0110555192918083,0.0109409837951,0.0108285366872195,0.0107181222201713,0.0106096865878302,0.0105031778576752,0.0103985458730291,0.0102957421993756,0.0101947200372826,0.0100954341548373,0.00999784083335287,0.0099018977920885,0.00980756414505013,0.00971480032949701,0.00962356805943121,0.00953383028282551,0.00944555111593781,0.00935869581747628,0.00927323072110064,0.00918912321903942,0.0091063417040913,0.00902485553571708,0.00894463500647902,0.00886565130632366,0.00878787648312029
44,0.0378112220186463,0.0488542914983326,0.0523689188204526,0.0536849336303694,0.0538942652976657,0.0534703376818366,0.0526663090752505,0.0516322549689218,0.0504624598060761,0.0492182337521699,0.0479402509894579,0.0466557584362883,0.0453830240649126,0.0441341934954792,0.0429171800212776,0.0417369440782241,0.0405963749240551,0.0394969067660954,0.0384389540522087,0.0374222216173911,0.0364459270537285,0.03550896082727,0.0346100018229848,0.0337476007425376,0.0329202401507528,0.0321263774923316,0.0313644756317731,0.0306330242242895,0.0299305543544394,0.0292556482183165,0.028606945166568,0.02798314509664,0.0273830099061488,0.0268053635586649,0.0262490911610386,0.0257131373578053,0.0251965042615184,0.0246982490843368,0.0242174816033873,0.0237533615374971,0.0233050959118991,0.0228719364502352,0.0224531770307911,0.0220481512278754,0.0216562299647358,0.0212768192514119,0.0209093580727716,0.0205533163553165,0.0202081930845355,0.0198735144992304,0.0195488324321524,0.0192337227255116,0.0189277837552027,0.0186306350617824,0.0183419160507199,0.0180612847940741,0.0177884168974434,0.0175230044538267,0.0172647550537064,0.0170133908692979,0.016768647797118,0.0165302746544925,0.0162980324270773,0.0160716935742746,0.0158510413662115,0.0156358692759636,0.0154259804062831,0.0152211869440178,0.0150213096697543,0.0148261774755937,0.0146356269298751,0.0144495018610041,0.0142676529690325,0.0140899374577548,0.01391621870237,0.0137463659150996,0.0135802538519567,0.0134177625245745,0.0132587769344537,0.0131031868229173,0.0129508864294156,0.0128017742708278,0.0126557529378245,0.0125127288842325,0.012372612250647,0.0122353166770591,0.0121007591556278,0.0119688598480692,0.0118395419556138,0.0117127315710633,0.0115883575481422,0.0114663513752138,0.0113466470505008,0.011229180983402,0.0111138918667488,0.0110007205984011,0.0108896101709838,0.0107805055762502,0.010673353738786,0.0105681034124431,0.0104647051102303,0.0103631110394187,0.0102632750155226,0.0101651524069177,0.0100687000635279,0.00997387625993007,0.00988064064299288,0.00978895416152037,0.00969877903188388,0.00961007867831309,0.00952281767925023,0.00943696174107611,0.00935247763672264,0.00926933317054224,0.00918749714239442,0.00910693930433726,0.00902763032777365,0.00894954177017437,0.00887264604127824,0.00879691636761359
45,0.0365277992492149,0.0465840614667755,0.0497466605257997,0.0509292151803492,0.0511183301006435,0.050738134610754,0.0500144981739598,0.0490812144197242,0.0480224912317913,0.0468933021485974,0.0457303304574912,0.044558340018353,0.043394099429595,0.0422489016169296,0.0411302330033243,0.0400429062585411,0.0389898436200303,0.0379726266978971,0.0369918869458673,0.0360475855447208,0.0351392154412021,0.034265947943747,0.0334267394261674,0.0326204091059638,0.0318456956839448,0.0311012984675215,0.0303859070438124,0.0296982224730098,0.02903697220061,0.0284009202934191,0.0277888742215484,0.0271996890659569,0.0266322698396445,0.0260855724195567,0.0255586034696994,0.0250504196458171,0.0245601262908705,0.0240868757897806,0.0236298656960597,0.0231883367304395,0.0227615707093841,0.0223488884638091,0.0219496477668507,0.0215632413224127,0.0211890947990866,0.0208266649555208,0.0204754378345394,0.0201349270589941,0.0198046721970485,0.0194842372360539,0.0191732091276872,0.0188711964237678,0.0185778279978656,0.0182927518324304,0.0180156338967167,0.0177461570779229,0.0174840201906915,0.0172289370491869,0.0169806355865971,0.0167388570471515,0.0165033552146298,0.0162738956976407,0.0160502552589037,0.0158322211871349,0.0156195907063031,0.0154121704237558,0.0152097758152406,0.0150122307360163,0.0148193669684971,0.0146310237948314,0.0144470475942583,0.0142672914696294,0.0140916148888931,0.0139198833619564,0.0137519681158981,0.0135877458132778,0.0134270982663276,0.0132699121837571,0.0131160789211325,0.0129654942509823,0.0128180581467429,0.0126736745775482,0.0125322513103907,0.0123936997364043,0.0122579346862143,0.0121248742787329,0.0119944397600421,0.0118665553613346,0.0117411481570233,0.0116181479382632,0.0114974870939379,0.0113791004783691,0.0112629253238822,0.0111489011080743,0.0110369694848266,0.010927074163954,0.0108191608338533,0.0107131770835019,0.0106090723018227,0.0105067976194996,0.0104063058296409,0.0103075513126619,0.0102104899867287,0.0101150792215359,0.0100212777999793,0.00992904585252419,0.00983834479858414,0.00974913730847282,0.0096613872341853,0.00957505958796567,0.00949012047014497,0.00940653705219774,0.00932427751643716,0.00924331102603149,0.00916360769050251,0.00908513852413972,0.00900787541483705,0.00893179108782705,0.00885685908712919,0.00878305372920529
46,0.0353170963753346,0.0445149242017374,0.0473768798538939,0.0484458969223969,0.0486179238803089,0.0482752043905645,0.0476205407723477,0.0467739645525068,0.0458111350742538,0.0447816136355066,0.0437186412414537,0.0426448108834816,0.0415755548855443,0.0405213830666059,0.0394893667218422,0.0384841476535248,0.0375086379572378,0.0365645130254522,0.0356525632435427,0.0347729473901002,0.033925376638306,0.0331092489479863,0.0323237476217344,0.0315679137481272,0.030840699474225,0.0301410071123062,0.0294677177411429,0.0288197119658093,0.028195884830565,0.027595156338336,0.0270164786979183,0.026458841108505,0.0259212727049857,0.0254028441524432,0.0249026682156286,0.0244198996044737,0.023953734277806,0.0235034083740607,0.0230681968847836,0.0226474121525065,0.0222404022756652,0.0218465494486569,0.0214652683023338,0.021096004244279,0.0207382318427027,0.020391453247692,0.0200551966764273,0.0197290149615693,0.0194124841533787,0.0191052022116557,0.0188067877443737,0.0185168788298251,0.0182351318937964,0.0179612206596045,0.0176948351516879,0.0174356807640353,0.0171834773825728,0.0169379585569698,0.0166988707295875,0.0164659725058308,0.0162390339715686,0.0160178360539709,0.0158021699169592,0.015591836397733,0.0153866454801552,0.0151864157905555,0.0149909741347197,0.0148001550586597,0.0146138004373041,0.0144317590810242,0.0142538863804387,0.0140800439552462,0.0139100993399954,0.013743925671676,0.0135814014146679,0.0134224100827433,0.013266839992701,0.0131145840203556,0.012965539380757,0.012819607411496,0.0126766933765512,0.0125367062716574,0.0123995586548232,0.012265166466723,0.0121334488817557,0.0120043281508798,0.0118777294620777,0.0117535808027545,0.0116318128332917,0.0115123587746406,0.0113951542750984,0.0112801373213383,0.0111672481226995,0.0110564290208168,0.0109476243929224,0.0108407805653929,0.0107358457318194,0.0106327698695476,0.0105315046719954,0.0104320034677193,0.010334221157138,0.0102381141524381,0.0101436403045408,0.0100507588552113,0.00995943037545244,0.00986961671317665,0.00978128094701913,0.00969438732626504,0.00960890124068625,0.00952478916221555,0.00944201861283089,0.00936055812057801,0.00928037717720354,0.0092014462106671,0.00912373654360576,0.00904722036216643,0.00897187068313143,0.00889766132351577,0.00882456687080446,0.00875256266027236
47,0.034180756994064,0.0426309333423153,0.0452353636087574,0.0462074784345807,0.0463650279296388,0.0460545375538601,0.045459232574108,0.0446874672917021,0.0438076248069711,0.0428646324064546,0.0418887583179407,0.0409006984875753,0.0399146980796102,0.0389405535897089,0.0379849410004646,0.0370523202107641,0.036145563767095,0.0352664011983946,0.0344157372019704,0.0335938819298893,0.0328007190562509,0.0320358292407378,0.0312985812575706,0.0305881994649668,0.0299038138326925,0.0292444970196136,0.028609291785093,0.0279972311599646,0.0274073531640177,0.0268387114191583,0.0262903826586036,0.0257614718940744,0.0252511158191808,0.0247584848814763,0.0242827843584188,0.0238232546939775,0.023379171289898,0.0229498438972907,0.0225346157267141,0.0221328623630747,0.0217439905492016,0.021367436892922,0.0210026665304399,0.0206491717798936,0.020306470803261,0.019974106290799,0.0196516441858968,0.0193386724440927,0.0190347998528301,0.0187396548925259,0.0184528846557021,0.0181741538151647,0.0179031436531333,0.0176395511371229,0.0173830880419429,0.0171334801338011,0.0168904663881794,0.0166537982604882,0.016423238992556,0.0161985629731822,0.0159795551141794,0.015766010289699,0.0155577327865485,0.0153545358004659,0.0151562409566733,0.014962677861424,0.014773683679659,0.0145891027332705,0.0144087861342704,0.0142325914254759,0.0140603822523047,0.0138920280483481,0.0137274037454624,0.0135663894913471,0.013408870391972,0.0132547362629732,0.0131038814010253,0.0129562043569005,0.0128116077418682,0.0126699980138999,0.012531285314839,0.0123953832752997,0.0122622088668853,0.0121316822334262,0.01200372655146,0.0118782678926045,0.011755235078492,0.0116345595746697,0.0115161753535999,0.0114000188002312,0.0112860285874257,0.0111741455889051,0.0110643127800812,0.0109564751407323,0.0108505795803336,0.0107465748421013,0.0106444114393647,0.0105440415704051,0.0104454190533158,0.0103484992574543,0.0102532390425836,0.010159596693901,0.0100675318654256,0.00997700553025682,0.00988797991710921,0.00980041847216184,0.00971428580356903,0.00962954764093371,0.0095461707879162,0.00946412308241595,0.009383373357291,0.00930389140334253,0.00922564793185654,0.00914861454164695,0.00907276368326682,0.00899806863032382,0.00892450345107132,0.00885204297044317,0.00878066275530254,0.00871033908085017
48,0.0331188497998139,0.0409169961257685,0.0433001874269985,0.0441893361553561,0.0443345906477214,0.0440519115540178,0.043507844636999,0.0428007987409392,0.0419929432848449,0.0411252277906918,0.0402253493449731,0.0393123460925618,0.0383994108352939,0.0374956943012821,0.0366075016892299,0.035739108407565,0.0348933282446675,0.0340719159597732,0.0332758565189198,0.0325055752332621,0.0317610918033013,0.0310421340423906,0.030348222293254,0.0296787323188586,0.0290329422691039,0.0284100677716898,0.027809288117471,0.0272297657428989,0.0266706606340319,0.0261311408855971,0.0256103903329956,0.0251076139591007,0.0246220416096095,0.0241529304216086,0.0236995662782433,0.0232612645291921,0.0228373701611732,0.0224272575598771,0.0220303299739739,0.0216460187647631,0.0212737825086222,0.0209131059953207,0.0205634991722892,0.0202244960497411,0.0198956536024889,0.0195765506749452,0.0192667869007871,0.0189659816615773,0.0186737730658404,0.0183898169727056,0.0181137860595438,0.0178453689200948,0.0175842692192739,0.0173302048762196,0.0170829073024574,0.0168421206682748,0.0166076012157558,0.0163791166133864,0.0161564453309506,0.0159393760697438,0.0157277072106035,0.0155212462977974,0.0153198095564306,0.0151232214307271,0.0149313141538145,0.0147439273425097,0.014560907610352,0.0143821082110335,0.0142073886922262,0.0140366145806371,0.0138696570753025,0.0137063927639322,0.0135467033547636,0.0133904754186502,0.0132376001551141,0.013087973161281,0.0129414942225545,0.012798067106122,0.0126575993757281,0.0125200022061555,0.0123851902176051,0.0122530813119038,0.0121235965202472,0.0119966598601615,0.011872198197644,0.0117501411187653,0.0116304208071896,0.0115129719268294,0.011397731512403,0.011284638865937,0.0111736354562254,0.0110646648245516,0.0109576724980079,0.0108526059000174,0.010749414276424,0.0106480486095967,0.0105484615552129,0.0104506073678549,0.0103544418345403,0.0102599222124616,0.0101670071743317,0.0100756567402273,0.00998583223775984,0.00989749623868663,0.00981061251264781,0.00972514598526153,0.00964106268781895,0.00955832971302417,0.00947691518225324,0.00939678819929457,0.00931791881375466,0.00924027798784044,0.00916383756390293,0.00908857022691756,0.00901444947610264,0.0089414495933412,0.00886954562288989,0.00879871332919302,0.00872892918417645,0.00866017033609745
49,0.0321302320546583,0.0393589230959061,0.0415515014720418,0.0423693968938624,0.0425041849419373,0.0422455833226042,0.0417458738511733,0.0410949639116879,0.0403496993755534,0.0395476064355771,0.0387141546542413,0.0378669328347725,0.0370182022593283,0.0361765317302155,0.0353478825397411,0.0345363487726967,0.0337446737417779,0.0329746167242096,0.0322272171732837,0.0315029873092876,0.0308020538439946,0.0301242630650196,0.0294692592147947,0.0288365432122818,0.0282255167691252,0.0276355155819668,0.0270658343020419,0.0265157452812398,0.0259845125852007,0.025471402403491,0.0249756906990081,0.0244966687498184,0.0240336470681403,0.0235859580888788,0.0231529579026164,0.0227340272732007,0.0223285721061208,0.021936023504235,0.0215558375150732,0.0211874946568027,0.020830499273525,0.0204843787847252,0.0201486828524778,0.0198229825048574,0.0195068692335633,0.0191999540825889,0.0189018667456982,0.0186122546745854,0.0183307822079875,0.018057129736374,0.0177909928807891,0.0175320817207919,0.0172801200431835,0.0170348446329734,0.0167960045914477,0.0165633606957186,0.0163366847820535,0.0161157591710565,0.0159003761132994,0.0156903372740922,0.0154854532392958,0.015285543053543,0.015090433778456,0.0148999600816039,0.0147139638448065,0.0145322937942461,0.0143548051512189,0.0141813593073863,0.0140118235084944,0.0138460705661234,0.0136839785792016,0.0135254306713904,0.0133703147480231,0.0132185232575278,0.0130699529770766,0.0129245048010964,0.0127820835424265,0.012642597753398,0.0125059595412259,0.0123720844083191,0.0122408910895272,0.0121123014079506,0.0119862401285115,0.0118626348292012,0.0117414157684415,0.0116225157716509,0.011505870110754,0.0113914164002438,0.0112790944932785,0.0111688463832228,0.0110606161142734,0.0109543496874821,0.010849994985877,0.0107475016872292,0.0106468211929482,0.0105479065554602,0.0104507124090419,0.0103551949054654,0.0102613116524997,0.01016902165439,0.0100782852572209,0.00998906409143074,0.00990132102385599,0.00981502011302404,0.00973012655304983,0.0096466066371188,0.00956442771270982,0.00948355814210955,0.00940396726068604,0.00932562534586778,0.00924850357684337,0.00917257400237836,0.00909780950839501,0.00902418379072067,0.00895167131949792,0.00888024731529569,0.00880988772183344,0.00874056917788391,0.00867226899588214,0.00860496513208331
50,0.0312128504148103,0.0379434466798119,0.0399713359319989,0.0407278538274146,0.0408537110391629,0.0406160198348799,0.0401548199272704,0.0395527258585036,0.0388620079793734,0.0381172385562742,0.0373419537801104,0.0365524744193286,0.0357602378988019,0.0349732904066846,0.0341972769212274,0.033436117142688,0.0326924776203414,0.031968107637571,0.0312640817723441,0.0305809772084379,0.0299190046494082,0.0292781057547044,0.0286580261255327,0.0280583702421603,0.0274786429619862,0.0269182809283776,0.0263766763597303,0.0258531950489476,0.0253471899446203,0.0248580113480025,0.024385014508277,0.0239275652185073,0.0234850438655438,0.0230568482910537,0.0226423957391145,0.0222411240939386,0.0218524925817152,0.0214759820589778,0.0211110949900444,0.0207573551907997,0.0204143074002573,0.0200815167269248,0.0197585680087461,0.0194450651129037,0.0191406302017624,0.018844902975602,0.0185575399151898,0.0182782135243952,0.0180066115855554,0.0177424364336033,0.0174854042517454,0.0172352443872626,0.0169916986997334,0.0167545209325082,0.0165234761094569,0.0162983399669746,0.016078898405822,0.0158649469713904,0.0156562903669114,0.0154527419799408,0.0152541234450493,0.0150602642221676,0.0148710012002716,0.0146861783221051,0.0145056462296218,0.0143292619268113,0.0141568884652382,0.0139883946378571,0.0138236547035396,0.0136625481099303,0.0135049592475301,0.013350777203363,0.0131998955384675,0.0130522120724074,0.0129076286778859,0.0127660510924448,0.0126273887324508,0.012491554525123,0.0123584647431644,0.0122280388505812,0.0121001993578488,0.0119748716807917,0.011851984013079,0.0117314671980567,0.0116132546124129,0.0114972820548888,0.011383487636896,0.0112718116862564,0.0111621966471415,0.0110545869897433,0.0109489291278041,0.0108451713295203,0.0107432636448068,0.0106431578299186,0.0105448072737653,0.0104481669346939,0.0103531932728932,0.0102598441910289,0.0101680789772695,0.0100778582459923,0.00998914388856464,0.00990189902144789,0.00981608794009425,0.00973167606792402,0.00964862991750293,0.00956691704995716,0.00948650602868029,0.00940736638327078,0.0093294685821832,0.00925278398128671,0.00917728480729274,0.00910294411289125,0.00902973575544075,0.00895763435886954,0.00888661529869295,0.00881665466011583,0.00874772922337952,0.00867981643634186,0.00861289438739621,0.00854694178949567
51,0.0303639876189958,0.0366582170398426,0.0385434244335703,0.039246918224909,0.0393651374146203,0.0391456610683505,0.0387179857277208,0.0381584484890998,0.0375153747875997,0.0368207812765093,0.0360965228253809,0.0353578096926419,0.0346153509261917,0.033876724524761,0.0331472863676184,0.0324307910409881,0.0317298259121356,0.0310461204151441,0.0303807698515732,0.0297343993918716,0.0291072855075583,0.0284994466511047,0.0279107114310659,0.0273407701440505,0.0267892138784002,0.0262555642691242,0.0257392961645135,0.0252398548926714,0.0247566693894506,0.024289162148118,0.0238367567095903,0.0233988832558168,0.0229749827313213,0.0225645098231984,0.0221669350572922,0.0217817462066295,0.021408449174051,0.0210465684616148,0.0206956473351246,0.0203552477433615,0.020024950065066,0.0197043527212586,0.0193930716895666,0.0190907399578376,0.0187970069239112,0.0185115377739006,0.0182340128445555,0.0179641269805859,0.0177015888964522,0.0174461205483142,0.0171974565213603,0.0169553434303555,0.0167195393486944,0.0164898132472424,0.0162659444659828,0.0160477222024771,0.0158349450233344,0.0156274204018458,0.0154249642740742,0.0152274006167584,0.0150345610518839,0.0148462844601948,0.0146624166290183,0.0144828099055582,0.0143073228741031,0.0141358200514915,0.0139681715954839,0.0138042530290291,0.0136439449831073,0.0134871329462101,0.0133337070342806,0.0131835617676779,0.0130365958632621,0.0128927120356981,0.0127518168102398,0.0126138203440763,0.0124786362592139,0.012346181481881,0.0122163760913802,0.0120891431778329,0.011964408704609,0.0118421013807347,0.0117221525364405,0.0116044960107142,0.011489068037206,0.0113758071419219,0.0112646540427236,0.0111555515562831,0.0110484445061165,0.0109432796389068,0.010840005543729,0.0107385725731602,0.0106389327716839,0.0105410398038867,0.0104448488901424,0.0103503167409069,0.0102574014990834,0.0101660626789385,0.0100762611155357,0.00998795890766124,0.00990111937314686,0.00981570699659617,0.00973168738708319,0.00964902723369077,0.00956769426313531,0.00948765720344991,0.00940888574145293,0.00933135049124256,0.00925502295552794,0.00917987549834476,0.0091058813053736,0.0090330143611661,0.00896124941810594,0.00889056196369642,0.00882092820357416,0.00875232502559697,0.00868472998545033,0.00861812127593453,0.0085524777067183,0.00848777868606587
52,0.0295804628204299,0.0354917816151801,0.0372530436828438,0.0379106014602737,0.0380222739640467,0.0378187107468456,0.0374202982188495,0.0368979522306887,0.0362965866158176,0.0356460012205513,0.0349665858385093,0.0342725770225091,0.0335740398388125,0.0328781335811045,0.0321899511672941,0.0315130926400334,0.0308500664670549,0.0302025758416317,0.0295717262046986,0.0289581776371589,0.0283622579807866,0.0277840475532278,0.0272234430411991,0.0266802059797772,0.026153999680873,0.0256444174656134,0.025151004280313,0.0246732732557982,0.0242107183851447,0.023762824200931,0.0233290731322829,0.0229089510565257,0.022501951448349,0.0221075784342086,0.0217253489930737,0.0213547944938087,0.0209954617144393,0.0206469134577234,0.0203087288598162,0.0199805034579857,0.0196618490767853,0.0193523935759582,0.0190517804997894,0.0187596686493159,0.018475731601842,0.0181996572016163,0.0179311470204975,0.0176699158159137,0.0174156909822414,0.0171682120070211,0.0169272299341316,0.0166925068429072,0.0164638153378466,0.0162409380555754,0.0160236671938256,0.0158118040522114,0.0156051585960625,0.0154035490401838,0.0152068014466989,0.0150147493477322,0.0148272333791413,0.0146441009398525,0.0144652058603552,0.0142904080936216,0.0141195734184463,0.0139525731587582,0.0137892839174071,0.0136295873241095,0.0134733697963811,0.0133205223105143,0.0131709401875719,0.0130245228900185,0.0128811738288939,0.0127408001744437,0.0126033126928193,0.0124686255697186,0.0123366562622113,0.0122073253461781,0.0120805563766226,0.0119562757553474,0.0118344126010763,0.0117148986321562,0.0115976680506992,0.0114826574324466,0.0113698056294536,0.0112590536637276,0.011150344639922,0.0110436236574254,0.0109388377202124,0.0108359356615977,0.0107348680687841,0.0106355872045043,0.0105380469443835,0.0104422027079617,0.0103480113949871,0.0102554313289916,0.0101644221956054,0.0100749449943207,0.00998696198042726,0.00990043662117857,0.0098153335433866,0.00973161849305282,0.00964925828863716,0.00956822078409536,0.00948847482472825,0.0094099902135486,0.00933273767325793,0.00925668881511343,0.00918181610159052,0.00910809281691349,0.00903549304037754,0.00896399161214623,0.00889356410918407,0.00882418681752661,0.00875583670908453,0.00868849141412031,0.00862212920173955,0.00855672895400594,0.00849227014657961,0.00842873283090861
